,filename,width,height,depth,xmin,ymin,xmax,ymax,class
1946,10.1.1.170.1004_7.bmp,794,1122,1,269,198,301,412,Table
1947,10.1.1.170.1004_7.bmp,794,1122,1,325,198,351,410,Table
1948,10.1.1.170.1004_7.bmp,794,1122,1,376,197,399,413,Table
1949,10.1.1.170.1004_7.bmp,794,1122,1,433,197,532,413,Table
1950,10.1.1.170.1004_7.bmp,794,1122,1,571,197,610,413,Table
1951,10.1.1.170.1004_7.bmp,794,1122,1,639,200,702,412,Table
1952,10.1.1.170.1004_7.bmp,794,1122,1,577,522,618,761,Table
1953,10.1.1.170.1004_7.bmp,794,1122,1,147,522,512,762,Table
1954,10.1.1.172.1002_31.bmp,816,1056,1,183,593,229,866,Table
1955,10.1.1.172.1002_31.bmp,816,1056,1,257,593,294,873,Table
1956,10.1.1.172.1002_31.bmp,816,1056,1,344,590,392,875,Table
1957,10.1.1.172.1002_31.bmp,816,1056,1,420,584,453,876,Table
1958,10.1.1.172.1002_31.bmp,816,1056,1,521,590,571,871,Table
1959,10.1.1.172.1002_31.bmp,816,1056,1,594,590,642,873,Table
1960,10.1.1.172.1002_32.bmp,816,1056,1,215,316,292,598,Table
1961,10.1.1.172.1002_32.bmp,816,1056,1,319,319,378,599,Table
1962,10.1.1.172.1002_32.bmp,816,1056,1,415,315,482,601,Table
1963,10.1.1.172.1002_32.bmp,816,1056,1,519,316,586,594,Table
1964,10.1.1.172.1007_3.bmp,816,1056,3,114,172,131,281,Table
1965,10.1.1.172.1007_3.bmp,816,1056,3,160,173,346,285,Table
1966,10.1.1.175.3002_26.bmp,816,1056,1,139,482,226,783,Table
1967,10.1.1.175.3002_26.bmp,816,1056,1,267,486,576,782,Table
1968,10.1.1.175.3003_7.bmp,756,1020,3,57,132,277,515,Table
1969,10.1.1.175.3003_7.bmp,756,1020,3,328,132,365,512,Table
1970,10.1.1.175.3003_7.bmp,756,1020,3,407,132,445,512,Table
1971,10.1.1.175.3003_7.bmp,756,1020,3,497,127,526,513,Table
1972,10.1.1.175.3003_7.bmp,756,1020,3,570,125,603,510,Table
1973,10.1.1.175.3003_7.bmp,756,1020,3,647,124,682,509,Table
1974,10.1.1.175.3005_18.bmp,756,1020,3,244,639,330,778,Table
1975,10.1.1.175.3005_18.bmp,756,1020,3,340,639,369,776,Table
1976,10.1.1.175.3005_18.bmp,756,1020,3,383,639,406,780,Table
1977,10.1.1.175.3005_18.bmp,756,1020,3,422,635,448,777,Table
1978,10.1.1.175.3005_18.bmp,756,1020,3,463,637,489,778,Table
1979,10.1.1.175.3005_18.bmp,756,1020,3,500,637,531,776,Table
1980,10.1.1.175.3005_18.bmp,756,1020,3,544,637,570,777,Table
1981,10.1.1.175.3005_18.bmp,756,1020,3,584,638,610,777,Table
1982,10.1.1.175.3005_18.bmp,756,1020,3,622,640,654,774,Table
1983,10.1.1.175.3005_18.bmp,756,1020,3,662,639,693,777,Table
1984,10.1.1.175.3006_7.bmp,816,1056,1,94,142,150,329,Table
1985,10.1.1.175.3006_7.bmp,816,1056,1,166,139,415,335,Table
1986,10.1.1.175.3006_7.bmp,816,1056,1,431,141,746,341,Table
1987,10.1.1.176.3008_16.bmp,792,1044,3,43,464,247,886,Table
1988,10.1.1.176.3008_16.bmp,792,1044,3,271,464,390,884,Table
1989,10.1.1.176.3008_16.bmp,792,1044,3,417,467,540,881,Table
1990,10.1.1.176.3008_3.bmp,792,1044,3,62,773,164,907,Table
1991,10.1.1.176.3008_3.bmp,792,1044,3,193,771,274,903,Table
1992,10.1.1.176.3008_3.bmp,792,1044,3,308,772,390,902,Table
1993,10.1.1.176.3008_3.bmp,792,1044,3,414,765,514,903,Table
1994,10.1.1.176.3008_3.bmp,792,1044,3,529,769,629,905,Table
1995,10.1.1.176.3008_3.bmp,792,1044,3,647,769,738,901,Table
1996,10.1.1.177.3001_109.bmp,794,1123,1,162,119,200,919,Table
1997,10.1.1.177.3001_109.bmp,794,1123,1,226,116,473,922,Table
1998,10.1.1.177.3001_109.bmp,794,1123,1,500,119,528,921,Table
1999,10.1.1.177.3001_109.bmp,794,1123,1,548,118,664,919,Table
2000,10.1.1.177.3001_114.bmp,794,1123,1,186,373,244,650,Table
2001,10.1.1.177.3001_114.bmp,794,1123,1,264,371,441,648,Table
2002,10.1.1.177.3001_114.bmp,794,1123,1,489,370,645,651,Table
2003,10.1.1.177.3004_17.bmp,640,960,1,92,447,157,602,Table
2004,10.1.1.177.3004_17.bmp,640,960,1,172,448,259,602,Table
2005,10.1.1.177.3004_17.bmp,640,960,1,282,450,366,602,Table
2006,10.1.1.177.3004_17.bmp,640,960,1,398,448,541,602,Table
2007,10.1.1.177.3004_6.bmp,640,960,1,86,486,165,771,Table
2008,10.1.1.177.3004_6.bmp,640,960,1,178,482,206,770,Table
2009,10.1.1.177.3004_6.bmp,640,960,1,215,488,238,771,Table
2010,10.1.1.177.3004_6.bmp,640,960,1,249,483,274,770,Table
2011,10.1.1.177.3004_6.bmp,640,960,1,284,487,309,772,Table
2012,10.1.1.177.3004_6.bmp,640,960,1,321,484,346,773,Table
2013,10.1.1.177.3004_6.bmp,640,960,1,356,486,378,772,Table
2014,10.1.1.177.3004_6.bmp,640,960,1,390,483,414,771,Table
2015,10.1.1.177.3004_6.bmp,640,960,1,425,481,448,774,Table
2016,10.1.1.177.3004_6.bmp,640,960,1,458,481,484,772,Table
2017,10.1.1.177.3004_6.bmp,640,960,1,495,481,518,775,Table
2018,10.1.1.177.3004_6.bmp,640,960,1,529,481,553,773,Table
2019,10.1.1.177.3006_5.bmp,813,1057,1,433,137,471,215,Table
2020,10.1.1.177.3006_5.bmp,813,1057,1,502,137,548,215,Table
2021,10.1.1.177.3006_5.bmp,813,1057,1,571,136,646,220,Table
2022,10.1.1.177.3006_5.bmp,813,1057,1,673,133,717,221,Table
2023,10.1.1.177.3006_5.bmp,813,1057,1,338,676,372,887,Table
2024,10.1.1.177.3006_5.bmp,813,1057,1,294,689,307,887,Table
2025,10.1.1.177.3006_5.bmp,813,1057,1,257,692,275,891,Table
2026,10.1.1.177.3006_5.bmp,813,1057,1,217,691,236,894,Table
2027,10.1.1.177.3006_5.bmp,813,1057,1,138,676,186,895,Table
2028,10.1.1.177.3006_5.bmp,813,1057,1,82,677,110,889,Table
2029,10.1.1.177.3006_6.bmp,813,1057,1,75,135,151,265,Table
2030,10.1.1.177.3006_6.bmp,813,1057,1,215,133,269,261,Table
2031,10.1.1.177.3006_6.bmp,813,1057,1,298,135,369,259,Table
2032,10.1.1.177.3006_6.bmp,813,1057,1,395,138,448,269,Table
2033,10.1.1.177.3006_6.bmp,813,1057,1,480,132,537,265,Table
2034,10.1.1.177.3006_6.bmp,813,1057,1,563,133,632,263,Table
2035,10.1.1.177.3006_6.bmp,813,1057,1,664,138,719,263,Table
2036,10.1.1.177.3006_6.bmp,813,1057,1,76,669,133,844,Table
2037,10.1.1.177.3006_6.bmp,813,1057,1,151,670,195,846,Table
2038,10.1.1.177.3006_6.bmp,813,1057,1,217,687,254,851,Table
2039,10.1.1.177.3006_6.bmp,813,1057,1,267,684,315,852,Table
2040,10.1.1.177.3006_6.bmp,813,1057,1,333,685,392,851,Table
2041,10.1.1.177.3007_20.bmp,1056,816,1,77,172,114,343,Table
2042,10.1.1.177.3007_20.bmp,1056,816,1,136,172,576,342,Table
2043,10.1.1.177.3007_20.bmp,1056,816,1,605,174,667,345,Table
2044,10.1.1.177.3007_20.bmp,1056,816,1,708,170,755,345,Table
2045,10.1.1.177.3007_20.bmp,1056,816,1,802,174,864,347,Table
2046,10.1.1.177.3007_21.bmp,1056,816,1,82,159,107,560,Table
2047,10.1.1.177.3007_21.bmp,1056,816,1,135,162,244,562,Table
2048,10.1.1.177.3007_21.bmp,1056,816,1,314,162,517,559,Table
2049,10.1.1.177.3007_21.bmp,1056,816,1,538,160,691,559,Table
2050,10.1.1.177.3007_21.bmp,1056,816,1,760,153,971,565,Table
2051,10.1.1.178.3002_12.bmp,794,1122,1,195,131,245,348,Table
2052,10.1.1.178.3002_12.bmp,794,1122,1,306,158,371,345,Table
2053,10.1.1.178.3002_12.bmp,794,1122,1,385,159,454,345,Table
2054,10.1.1.178.3002_12.bmp,794,1122,1,471,153,539,343,Table
2055,10.1.1.178.3002_12.bmp,794,1122,1,552,158,602,345,Table
2056,10.1.1.178.3004_12.bmp,794,1122,1,190,180,275,260,Table
2057,10.1.1.178.3004_12.bmp,794,1122,1,283,178,294,255,Table
2058,10.1.1.178.3004_12.bmp,794,1122,1,303,175,322,257,Table
2059,10.1.1.178.3004_12.bmp,794,1122,1,335,178,353,261,Table
2060,10.1.1.178.3004_12.bmp,794,1122,1,363,175,376,256,Table
2061,10.1.1.178.3004_12.bmp,794,1122,1,381,175,396,256,Table
2062,10.1.1.178.3004_12.bmp,794,1122,1,405,176,425,254,Table
2063,10.1.1.178.3004_12.bmp,794,1122,1,435,176,446,259,Table
2064,10.1.1.178.3004_12.bmp,794,1122,1,194,487,319,563,Table
2065,10.1.1.178.3004_12.bmp,794,1122,1,338,488,348,566,Table
2066,10.1.1.178.3004_12.bmp,794,1122,1,361,489,379,564,Table
2067,10.1.1.178.3004_12.bmp,794,1122,1,392,488,406,565,Table
2068,10.1.1.178.3004_12.bmp,794,1122,1,420,485,429,565,Table
2069,10.1.1.178.3004_12.bmp,794,1122,1,439,487,449,568,Table
2070,10.1.1.178.3004_12.bmp,794,1122,1,463,484,478,563,Table
2071,10.1.1.178.3004_12.bmp,794,1122,1,488,487,501,563,Table
2072,10.1.1.178.3004_12.bmp,794,1122,1,197,771,272,817,Table
2073,10.1.1.178.3004_12.bmp,794,1122,1,285,769,299,819,Table
2074,10.1.1.178.3004_12.bmp,794,1122,1,307,769,320,818,Table
2075,10.1.1.178.3004_12.bmp,794,1122,1,331,771,349,817,Table
2076,10.1.1.178.3004_12.bmp,794,1122,1,362,768,370,818,Table
2077,10.1.1.178.3004_12.bmp,794,1122,1,380,768,393,817,Table
2078,10.1.1.178.3004_12.bmp,794,1122,1,408,771,420,814,Table
2079,10.1.1.178.3004_12.bmp,794,1122,1,429,768,443,813,Table
2080,10.1.1.178.3004_13.bmp,794,1122,3,184,760,262,810,Table
2081,10.1.1.178.3004_13.bmp,794,1122,3,278,760,288,810,Table
2082,10.1.1.178.3004_13.bmp,794,1122,3,300,760,316,805,Table
2083,10.1.1.178.3004_13.bmp,794,1122,3,329,763,350,809,Table
2084,10.1.1.178.3004_13.bmp,794,1122,3,359,763,370,810,Table
2085,10.1.1.178.3004_13.bmp,794,1122,3,380,763,389,805,Table
2086,10.1.1.178.3004_13.bmp,794,1122,3,403,763,417,810,Table
2087,10.1.1.178.3004_13.bmp,794,1122,3,428,763,449,807,Table
2088,10.1.1.178.3008_5.bmp,794,1123,1,230,224,278,334,Table
2089,10.1.1.178.3008_5.bmp,794,1123,1,296,223,311,337,Table
2090,10.1.1.178.3008_5.bmp,794,1123,1,320,225,339,336,Table
2091,10.1.1.178.3008_5.bmp,794,1123,1,349,224,363,338,Table
2092,10.1.1.178.3008_5.bmp,794,1123,1,373,226,386,342,Table
2093,10.1.1.178.3008_5.bmp,794,1123,1,399,226,411,339,Table
2094,10.1.1.178.3008_5.bmp,794,1123,1,427,222,443,337,Table
2095,10.1.1.178.3008_5.bmp,794,1123,1,462,221,479,341,Table
2096,10.1.1.178.3008_5.bmp,794,1123,1,495,222,508,341,Table
2097,10.1.1.178.3008_5.bmp,794,1123,1,525,220,556,338,Table
2098,10.1.1.179.3009_10.bmp,816,1056,1,118,113,137,463,Table
2099,10.1.1.179.3009_10.bmp,816,1056,1,151,109,292,464,Table
2100,10.1.1.179.3009_10.bmp,816,1056,1,311,112,544,461,Table
2101,10.1.1.179.3009_10.bmp,816,1056,1,573,109,645,461,Table
2102,10.1.1.179.3009_10.bmp,816,1056,1,109,591,158,958,Table
2103,10.1.1.179.3009_10.bmp,816,1056,1,174,594,383,957,Table
2104,10.1.1.179.3009_10.bmp,816,1056,1,395,594,469,920,Table
2105,10.1.1.179.3009_10.bmp,816,1056,1,488,595,658,962,Table
2106,10.1.1.179.3009_11.bmp,816,1056,1,160,155,195,569,Table
2107,10.1.1.179.3009_11.bmp,816,1056,1,216,156,428,560,Table
2108,10.1.1.179.3009_11.bmp,816,1056,1,464,157,495,564,Table
2109,10.1.1.179.3009_11.bmp,816,1056,1,534,152,710,570,Table
2110,10.1.1.180.553_10.bmp,794,1123,3,121,477,171,730,Table
2111,10.1.1.180.553_10.bmp,794,1123,3,245,475,272,728,Table
2112,10.1.1.180.553_10.bmp,794,1123,3,301,478,318,728,Table
2113,10.1.1.180.553_10.bmp,794,1123,3,349,476,373,725,Table
2114,10.1.1.180.553_10.bmp,794,1123,3,402,479,423,726,Table
2115,10.1.1.180.553_10.bmp,794,1123,3,448,476,465,730,Table
2116,10.1.1.180.553_10.bmp,794,1123,3,492,476,509,732,Table
2117,10.1.1.180.553_10.bmp,794,1123,3,544,476,561,731,Table
2118,10.1.1.180.553_10.bmp,794,1123,3,591,475,621,732,Table
2119,10.1.1.180.553_10.bmp,794,1123,3,647,476,681,728,Table
2120,10.1.1.180.553_12.bmp,794,1123,3,120,111,193,369,Table
2121,10.1.1.180.553_12.bmp,794,1123,3,263,133,313,367,Table
2122,10.1.1.180.553_12.bmp,794,1123,3,336,136,379,364,Table
2123,10.1.1.180.553_12.bmp,794,1123,3,404,137,451,364,Table
2124,10.1.1.180.553_12.bmp,794,1123,3,480,137,526,368,Table
2125,10.1.1.180.553_12.bmp,794,1123,3,559,133,603,365,Table
2126,10.1.1.180.553_12.bmp,794,1123,3,624,136,678,373,Table
2127,10.1.1.180.553_12.bmp,794,1123,3,623,543,679,795,Table
2128,10.1.1.180.553_12.bmp,794,1123,3,486,561,538,793,Table
2129,10.1.1.180.553_12.bmp,794,1123,3,349,560,394,796,Table
2130,10.1.1.180.553_12.bmp,794,1123,3,113,567,197,796,Table
2131,10.1.1.180.557_4.bmp,792,1056,3,105,809,295,926,Table
2132,10.1.1.180.557_4.bmp,792,1056,3,319,816,389,924,Table
2133,10.1.1.180.557_4.bmp,792,1056,3,403,820,464,921,Table
2134,10.1.1.180.557_4.bmp,792,1056,3,494,814,541,930,Table
2135,10.1.1.180.557_4.bmp,792,1056,3,558,816,607,927,Table
2136,10.1.1.180.557_4.bmp,792,1056,3,630,817,681,925,Table
2137,10.1.1.180.559_26.bmp,816,1056,3,250,156,281,440,Table
2138,10.1.1.180.559_26.bmp,816,1056,3,293,156,337,444,Table
2139,10.1.1.180.559_26.bmp,816,1056,3,349,158,430,429,Table
2140,10.1.1.180.559_26.bmp,816,1056,3,444,155,523,434,Table
2141,10.1.1.180.559_26.bmp,816,1056,3,237,632,271,835,Table
2142,10.1.1.180.559_26.bmp,816,1056,3,282,634,328,846,Table
2143,10.1.1.180.559_26.bmp,816,1056,3,342,633,420,848,Table
2144,10.1.1.180.559_26.bmp,816,1056,3,431,636,516,847,Table
2145,10.1.1.180.559_28.bmp,816,1056,3,195,177,318,384,Table
2146,10.1.1.180.559_28.bmp,816,1056,3,327,179,365,387,Table
2147,10.1.1.180.559_28.bmp,816,1056,3,375,179,464,385,Table
2148,10.1.1.180.559_28.bmp,816,1056,3,478,179,519,390,Table
2149,10.1.1.180.559_28.bmp,816,1056,3,526,179,578,392,Table
2150,10.1.1.180.559_28.bmp,816,1056,3,588,179,630,390,Table
2151,10.1.1.180.564_38.bmp,816,1056,3,136,470,200,630,Table
2152,10.1.1.180.564_38.bmp,816,1056,3,215,469,272,633,Table
2153,10.1.1.180.564_38.bmp,816,1056,3,291,467,332,634,Table
2154,10.1.1.180.564_38.bmp,816,1056,3,344,470,411,633,Table
2155,10.1.1.180.564_38.bmp,816,1056,3,425,467,487,630,Table
2156,10.1.1.180.564_38.bmp,816,1056,3,503,470,585,633,Table
2157,10.1.1.180.564_38.bmp,816,1056,3,606,469,645,631,Table
2158,10.1.1.180.564_38.bmp,816,1056,3,135,702,185,983,Table
2159,10.1.1.180.564_38.bmp,816,1056,3,205,701,235,973,Table
2160,10.1.1.180.564_38.bmp,816,1056,3,256,701,298,978,Table
2161,10.1.1.180.564_38.bmp,816,1056,3,310,699,360,975,Table
2162,10.1.1.180.564_38.bmp,816,1056,3,370,702,425,977,Table
2163,10.1.1.180.564_38.bmp,816,1056,3,435,699,481,976,Table
2164,10.1.1.180.564_38.bmp,816,1056,3,495,693,581,978,Table
2165,10.1.1.180.564_38.bmp,816,1056,3,589,699,651,977,Table
2166,10.1.1.180.564_70.bmp,816,1056,1,128,641,494,794,Table
2167,10.1.1.180.564_70.bmp,816,1056,1,521,642,643,801,Table
2168,10.1.1.180.567_5.bmp,528,835,1,61,486,147,731,Table
2169,10.1.1.180.567_5.bmp,528,835,1,160,493,185,736,Table
2170,10.1.1.180.567_5.bmp,528,835,1,198,489,361,735,Table
2171,10.1.1.180.567_5.bmp,528,835,1,373,486,441,734,Table
2172,10.1.1.180.567_5.bmp,528,835,1,451,488,487,737,Table
2173,10.1.1.185.1552_1.bmp,1056,816,1,58,537,559,754,Table
2174,10.1.1.185.1552_1.bmp,1056,816,1,570,540,666,752,Table
2175,10.1.1.185.1552_1.bmp,1056,816,1,682,537,755,747,Table
2176,10.1.1.185.1552_1.bmp,1056,816,1,770,537,978,756,Table
2177,10.1.1.185.1552_16.bmp,1056,816,1,71,174,511,734,Table
2178,10.1.1.185.1552_16.bmp,1056,816,1,571,177,595,731,Table
2179,10.1.1.185.1552_16.bmp,1056,816,1,710,178,726,732,Table
2180,10.1.1.185.1552_16.bmp,1056,816,1,770,172,951,737,Table
2181,10.1.1.185.1555_4.bmp,792,1056,1,72,132,94,411,Table
2182,10.1.1.185.1555_4.bmp,792,1056,1,111,197,134,410,Table
2183,10.1.1.185.1555_4.bmp,792,1056,1,147,195,165,408,Table
2184,10.1.1.185.1555_4.bmp,792,1056,1,178,193,199,411,Table
2185,10.1.1.185.1555_4.bmp,792,1056,1,216,193,236,409,Table
2186,10.1.1.185.1555_4.bmp,792,1056,1,251,193,268,407,Table
2187,10.1.1.185.1555_4.bmp,792,1056,1,284,191,306,407,Table
2188,10.1.1.185.1555_4.bmp,792,1056,1,322,192,342,408,Table
2189,10.1.1.185.1555_4.bmp,792,1056,1,357,194,369,410,Table
2190,10.1.1.185.1557_7.bmp,794,1123,1,91,167,114,346,Table
2191,10.1.1.185.1557_7.bmp,794,1123,1,133,168,169,343,Table
2192,10.1.1.185.1557_7.bmp,794,1123,1,191,170,216,346,Table
2193,10.1.1.185.1557_7.bmp,794,1123,1,245,169,287,349,Table
2194,10.1.1.185.1557_7.bmp,794,1123,1,316,170,387,346,Table
2195,10.1.1.185.1557_7.bmp,794,1123,1,86,614,105,913,Table
2196,10.1.1.185.1557_7.bmp,794,1123,1,126,617,153,913,Table
2197,10.1.1.185.1557_7.bmp,794,1123,1,168,615,191,912,Table
2198,10.1.1.185.1557_7.bmp,794,1123,1,222,615,274,915,Table
2199,10.1.1.185.1557_7.bmp,794,1123,1,316,612,370,915,Table
2200,10.1.1.185.1557_7.bmp,794,1123,1,401,613,476,912,Table
2201,10.1.1.185.1557_7.bmp,794,1123,1,505,617,561,914,Table
2202,10.1.1.185.1557_7.bmp,794,1123,1,592,614,639,912,Table
2203,10.1.1.185.1557_7.bmp,794,1123,1,666,612,720,912,Table
2204,10.1.1.185.1558_41.bmp,816,1056,3,49,120,432,935,Table
2205,10.1.1.185.1558_41.bmp,816,1056,3,449,123,488,935,Table
2206,10.1.1.185.1558_41.bmp,816,1056,3,524,119,559,939,Table
2207,10.1.1.185.1558_41.bmp,816,1056,3,590,123,632,938,Table
2208,10.1.1.185.1558_41.bmp,816,1056,3,659,117,694,939,Table
2209,10.1.1.185.1558_41.bmp,816,1056,3,725,117,763,935,Table
2210,10.1.1.185.1560_10.bmp,816,1056,1,254,241,324,548,Table
2211,10.1.1.185.1560_10.bmp,816,1056,1,349,239,412,544,Table
2212,10.1.1.185.1560_10.bmp,816,1056,1,435,242,476,545,Table
2213,10.1.1.185.1560_10.bmp,816,1056,1,496,239,550,549,Table
2214,10.1.1.185.1560_13.bmp,816,1056,1,112,217,229,570,Table
2215,10.1.1.185.1560_13.bmp,816,1056,1,249,211,474,566,Table
2216,10.1.1.185.1560_13.bmp,816,1056,1,497,214,703,566,Table
2217,10.1.1.185.1562_87.bmp,643,915,1,67,217,116,577,Table
2218,10.1.1.185.1562_87.bmp,643,915,1,138,223,161,574,Table
2219,10.1.1.185.1562_87.bmp,643,915,1,176,221,198,569,Table
2220,10.1.1.185.1562_87.bmp,643,915,1,215,217,238,568,Table
2221,10.1.1.185.1562_87.bmp,643,915,1,254,219,278,572,Table
2222,10.1.1.185.1562_87.bmp,643,915,1,298,219,322,576,Table
2223,10.1.1.185.1562_87.bmp,643,915,1,340,218,360,574,Table
2224,10.1.1.185.1562_87.bmp,643,915,1,379,220,403,575,Table
2225,10.1.1.185.1562_87.bmp,643,915,1,419,221,444,576,Table
2226,10.1.1.185.1562_87.bmp,643,915,1,461,219,484,575,Table
2227,10.1.1.185.1562_87.bmp,643,915,1,504,222,527,573,Table
2228,10.1.1.185.1562_87.bmp,643,915,1,542,220,571,578,Table
2229,10.1.1.185.1562_88.bmp,643,915,1,66,198,117,498,Table
2230,10.1.1.185.1562_88.bmp,643,915,1,127,197,142,504,Table
2231,10.1.1.185.1562_88.bmp,643,915,1,161,196,179,503,Table
2232,10.1.1.185.1562_88.bmp,643,915,1,198,197,217,500,Table
2233,10.1.1.185.1562_88.bmp,643,915,1,235,198,253,504,Table
2234,10.1.1.185.1562_88.bmp,643,915,1,270,198,295,506,Table
2235,10.1.1.185.1562_88.bmp,643,915,1,307,194,329,505,Table
2236,10.1.1.185.1562_88.bmp,643,915,1,344,195,365,506,Table
2237,10.1.1.185.1562_88.bmp,643,915,1,379,194,401,501,Table
2238,10.1.1.185.1562_88.bmp,643,915,1,420,194,440,506,Table
2239,10.1.1.185.1562_88.bmp,643,915,1,450,196,476,507,Table
2240,10.1.1.185.1562_88.bmp,643,915,1,485,193,518,504,Table
2241,10.1.1.185.1562_88.bmp,643,915,1,528,193,567,506,Table
2242,10.1.1.185.1563_16.bmp,816,1056,1,101,117,168,852,Table
2243,10.1.1.185.1563_16.bmp,816,1056,1,182,116,243,852,Table
2244,10.1.1.185.1563_16.bmp,816,1056,1,262,119,300,854,Table
2245,10.1.1.185.1563_16.bmp,816,1056,1,312,117,347,854,Table
2246,10.1.1.185.1566_14.bmp,816,1056,1,251,154,330,496,Table
2247,10.1.1.185.1566_14.bmp,816,1056,1,344,158,418,490,Table
2248,10.1.1.185.1566_14.bmp,816,1056,1,438,175,485,492,Table
2249,10.1.1.185.1566_14.bmp,816,1056,1,508,175,569,496,Table
2250,10.1.1.185.1566_17.bmp,816,1056,1,241,767,581,827,Table
2251,10.1.1.185.1566_17.bmp,816,1056,1,252,706,595,751,Table
2252,10.1.1.185.1566_17.bmp,816,1056,1,249,654,596,690,Table
2253,10.1.1.185.1566_17.bmp,816,1056,1,247,591,597,644,Table
2254,10.1.1.185.1566_17.bmp,816,1056,1,251,535,592,582,Table
2255,10.1.1.185.1566_17.bmp,816,1056,1,250,500,596,529,Table
2256,10.1.1.185.1566_17.bmp,816,1056,1,252,433,588,493,Table
2257,10.1.1.185.1566_17.bmp,816,1056,1,251,344,592,423,Table
2258,10.1.1.185.1566_17.bmp,816,1056,1,253,273,592,333,Table
2259,10.1.1.185.1566_17.bmp,816,1056,1,253,237,594,262,Table
2260,10.1.1.185.1566_17.bmp,816,1056,1,253,204,592,227,Table
2261,10.1.1.186.1550_5.bmp,816,1056,3,71,76,151,960,Table
2262,10.1.1.186.1550_5.bmp,816,1056,3,172,119,237,957,Table
2263,10.1.1.186.1550_5.bmp,816,1056,3,268,113,335,955,Table
2264,10.1.1.186.1550_5.bmp,816,1056,3,368,117,429,964,Table
2265,10.1.1.186.1550_5.bmp,816,1056,3,466,120,541,966,Table
2266,10.1.1.186.1550_5.bmp,816,1056,3,565,116,615,961,Table
2267,10.1.1.186.1550_5.bmp,816,1056,3,647,74,712,951,Table
2268,10.1.1.186.1550_6.bmp,816,1056,3,79,80,140,438,Table
2269,10.1.1.186.1550_6.bmp,816,1056,3,172,119,238,438,Table
2270,10.1.1.186.1550_6.bmp,816,1056,3,272,122,332,433,Table
2271,10.1.1.186.1550_6.bmp,816,1056,3,362,119,428,439,Table
2272,10.1.1.186.1550_6.bmp,816,1056,3,466,123,547,439,Table
2273,10.1.1.186.1550_6.bmp,816,1056,3,563,119,624,441,Table
2274,10.1.1.186.1550_6.bmp,816,1056,3,647,74,709,439,Table
2275,10.1.1.190.1802_6.bmp,816,1056,3,70,405,280,686,Table
2276,10.1.1.190.1802_6.bmp,816,1056,3,290,406,369,684,Table
2277,10.1.1.190.1802_6.bmp,816,1056,3,382,404,462,686,Table
2278,10.1.1.190.1802_6.bmp,816,1056,3,478,406,505,686,Table
2279,10.1.1.190.1802_6.bmp,816,1056,3,480,767,506,890,Table
2280,10.1.1.190.1802_6.bmp,816,1056,3,380,767,465,890,Table
2281,10.1.1.190.1802_6.bmp,816,1056,3,288,767,371,888,Table
2282,10.1.1.190.1802_6.bmp,816,1056,3,73,766,266,890,Table
2283,10.1.1.190.1804_162.bmp,793,1123,1,127,202,196,495,Table
2284,10.1.1.190.1804_162.bmp,793,1123,1,210,203,232,501,Table
2285,10.1.1.190.1804_162.bmp,793,1123,1,249,203,278,497,Table
2286,10.1.1.190.1804_162.bmp,793,1123,1,298,203,323,500,Table
2287,10.1.1.190.1804_162.bmp,793,1123,1,343,202,369,500,Table
2288,10.1.1.190.1804_162.bmp,793,1123,1,387,203,413,501,Table
2289,10.1.1.190.1804_162.bmp,793,1123,1,431,202,455,506,Table
2290,10.1.1.190.1804_162.bmp,793,1123,1,479,201,502,503,Table
2291,10.1.1.190.1804_162.bmp,793,1123,1,522,200,550,502,Table
2292,10.1.1.190.1804_162.bmp,793,1123,1,565,193,599,499,Table
2293,10.1.1.190.1804_162.bmp,793,1123,1,609,200,649,501,Table
2294,10.1.1.190.1804_162.bmp,793,1123,1,130,551,165,714,Table
2295,10.1.1.190.1804_162.bmp,793,1123,1,182,549,208,716,Table
2296,10.1.1.190.1804_162.bmp,793,1123,1,230,553,257,718,Table
2297,10.1.1.190.1804_162.bmp,793,1123,1,273,548,301,716,Table
2298,10.1.1.190.1804_162.bmp,793,1123,1,321,548,348,723,Table
2299,10.1.1.190.1804_162.bmp,793,1123,1,369,547,401,715,Table
2300,10.1.1.190.1804_162.bmp,793,1123,1,421,550,446,716,Table
2301,10.1.1.190.1804_162.bmp,793,1123,1,463,549,496,715,Table
2302,10.1.1.190.1804_162.bmp,793,1123,1,518,550,545,715,Table
2303,10.1.1.190.1804_162.bmp,793,1123,1,562,551,593,718,Table
2304,10.1.1.190.1804_162.bmp,793,1123,1,607,546,651,719,Table
2305,10.1.1.190.1808_4.bmp,794,1123,3,437,166,481,532,Table
2306,10.1.1.190.1808_4.bmp,794,1123,3,517,163,556,535,Table
2307,10.1.1.190.1808_4.bmp,794,1123,3,594,163,640,533,Table
2308,10.1.1.190.1808_4.bmp,794,1123,3,664,162,712,532,Table
2309,10.1.1.190.1808_5.bmp,794,1123,3,437,649,484,748,Table
2310,10.1.1.190.1808_5.bmp,794,1123,3,517,646,560,745,Table
2311,10.1.1.190.1808_5.bmp,794,1123,3,592,646,631,745,Table
2312,10.1.1.190.1808_5.bmp,794,1123,3,663,646,706,744,Table
2313,10.1.1.190.1808_5.bmp,794,1123,3,318,876,361,975,Table
2314,10.1.1.190.1808_5.bmp,794,1123,3,244,873,282,971,Table
2315,10.1.1.190.1808_5.bmp,794,1123,3,163,874,206,980,Table
